	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2017-10-22	 Golden Knights	 	 • Malcolm Subban	 placed on IR with lower body injury
1	2017-11-17	 Golden Knights	 • Malcolm Subban	 	 activated from IR
2	2018-02-10	 Golden Knights	 	 • Malcolm Subban	 placed on IR with upper body injury
3	2018-02-11	 Golden Knights	 	 • Malcolm Subban	 upper body injury (DTD)
4	2018-03-16	 Golden Knights	 • Malcolm Subban	 	 returned to lineup
5	2018-05-16	 Golden Knights	 	 • Malcolm Subban	 undisclosed injury (out for season)
6	2019-01-10	 Golden Knights	 	 • Malcolm Subban	 illness (DTD)
7	2019-01-19	 Golden Knights	 	 • Malcolm Subban	 placed on IR with illness
8	2019-02-08	 Golden Knights	 • Malcolm Subban	 	 activated from IR
9	2019-10-11	 Golden Knights	 	 • Malcolm Subban	 lower body injury (DTD)
10	2019-10-31	 Golden Knights	 • Malcolm Subban	 	 returned to lineup
