	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2005-10-08	 Blue Jackets	 	 • Gilbert Brule	 placed on IR with sternal clavicular sprain
1	2005-11-20	 Blue Jackets	 • Gilbert Brule	 	 activated from IR
2	2005-11-30	 Blue Jackets	 	 • Gilbert Brule	 broken right leg (out indefinitely)
3	2005-12-01	 Blue Jackets	 	 • Gilbert Brule	 placed on IR with broken right leg
4	2006-01-12	 Blue Jackets	 • Gilbert Brule	 	 returned to lineup
5	2006-01-17	 Blue Jackets	 • Gilbert Brule	 	 activated from IR
6	2007-12-12	 Blue Jackets	 	 • Gilbert Brule	 inflamed tonsils (DTD)
7	2007-12-21	 Blue Jackets	 • Gilbert Brule	 	 returned to lineup
8	2009-10-19	 Oilers	 	 • Gilbert Brule	 flu (DTD)
9	2009-10-25	 Oilers	 • Gilbert Brule	 	 returned to lineup
10	2010-01-12	 Oilers	 	 • Gilbert Brule	 flu (DTD)
11	2010-01-28	 Oilers	 • Gilbert Brule	 	 returned to lineup
12	2010-04-03	 Oilers	 	 • Gilbert Brule	 sprained right ankle (out for season)
13	2010-12-21	 Oilers	 	 • Gilbert Brule	 illness (DTD)
14	2010-12-28	 Oilers	 	 • Gilbert Brule	 placed on IR with illness
15	2010-12-30	 Oilers	 • Gilbert Brule	 	 activated from IR
16	2011-01-07	 Oilers	 	 • Gilbert Brule	 bruised abdomen (DTD)
17	2011-01-20	 Oilers	 	 • Gilbert Brule	 placed on IR with abdominal injury
18	2011-03-05	 Oilers	 	 • Gilbert Brule	 intestinal problem / flu (DTD)
19	2011-03-11	 Oilers	 • Gilbert Brule	 	 returned to lineup
20	2011-03-15	 Oilers	 	 • Gilbert Brule	 concussion (DTD)
21	2011-03-31	 Oilers	 • Gilbert Brule	 	 returned to lineup
22	2011-04-05	 Oilers	 	 • Gilbert Brule	 concussion (out for season)
23	2012-02-22	 Coyotes	 	 • Gilbert Brule	 head injury (DTD)
24	2012-03-03	 Coyotes	 • Gilbert Brule	 	 returned to lineup
