	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2017-03-05	 Devils	 	 • Miles Wood	 lower body injury (DTD)
1	2017-03-07	 Devils	 • Miles Wood	 	 returned to lineup
2	2017-03-19	 Devils	 	 • Miles Wood	 undisclosed injury (DTD)
3	2017-03-21	 Devils	 • Miles Wood	 	 returned to lineup
4	2017-04-04	 Devils	 	 • Miles Wood	 shoulder injury (DTD)
5	2017-04-06	 Devils	 • Miles Wood	 	 returned to lineup
6	2018-03-20	 Devils	 	 • Miles Wood	 upper body injury (DTD)
7	2018-03-27	 Devils	 • Miles Wood	 	 returned to lineup
8	2019-01-14	 Devils	 	 • Miles Wood	 lower body injury (DTD)
9	2019-01-19	 Devils	 	 • Miles Wood	 placed on IR with lower body injury
10	2019-01-28	 Devils	 • Miles Wood	 	 activated from IR
11	2019-02-09	 Devils	 	 • Miles Wood	 placed on IR with arm injury
12	2019-02-15	 Devils	 • Miles Wood	 	 activated from IR
13	2019-02-27	 Devils	 	 • Miles Wood	 fractured ankle (out indefinitely)
14	2019-03-23	 Devils	 • Miles Wood	 	 returned to lineup
15	2020-02-22	 Devils	 	 • Miles Wood	 illness (DTD)
16	2020-02-25	 Devils	 • Miles Wood	 	 returned to lineup
