	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2008-11-07	 Maple Leafs	 	 • John Mitchell (a)	 right shoulder injury (out indefinitely)
1	2008-11-22	 Maple Leafs	 • John Mitchell (a)	 	 returned to lineup
2	2009-02-26	 Maple Leafs	 	 • John Mitchell (a)	 upper body injury (DTD)
3	2009-02-28	 Maple Leafs	 • John Mitchell (a)	 	 returned to lineup
4	2009-11-24	 Maple Leafs	 	 • John Mitchell (a)	 placed on IR with knee injury
5	2010-01-05	 Maple Leafs	 • John Mitchell (a)	 	 activated from IR
6	2011-01-02	 Maple Leafs	 	 • John Mitchell (a)	 placed on IR with knee injury
7	2011-02-08	 Maple Leafs	 • John Mitchell (a)	 	 activated from IR
8	2013-02-11	 Ducks	 	 • John Mitchell (b)	 flu (DTD)
9	2013-02-14	 Ducks	 • John Mitchell (b)	 	 returned to lineup
10	2014-01-24	 Avalanche	 	 • John Mitchell (a)	 illness (DTD)
11	2014-01-25	 Avalanche	 • John Mitchell (a)	 	 returned to lineup
12	2014-03-19	 Avalanche	 	 • John Mitchell (a)	 bruised back (DTD)
13	2014-03-29	 Avalanche	 • John Mitchell (a)	 	 returned to lineup
14	2014-04-11	 Avalanche	 	 • John Mitchell (a)	 concussion (out for season)
15	2014-10-06	 Avalanche	 	 • John Mitchell (a)	 placed on IR with migraine headaches
16	2014-10-16	 Avalanche	 • John Mitchell (a)	 	 activated from IR
17	2014-11-22	 Avalanche	 	 • John Mitchell (a)	 leg injury (DTD)
18	2014-11-29	 Avalanche	 • John Mitchell (a)	 	 returned to lineup
19	2014-11-30	 Avalanche	 	 • John Mitchell (a)	 leg injury (DTD)
20	2014-12-11	 Avalanche	 	 • John Mitchell (a)	 placed on IR with leg injury
21	2014-12-20	 Avalanche	 • John Mitchell (a)	 	 activated from IR
22	2015-11-03	 Avalanche	 	 • John Mitchell (a)	 oblique injury (DTD)
23	2015-11-12	 Avalanche	 • John Mitchell (a)	 	 returned to lineup
24	2015-11-17	 Avalanche	 	 • John Mitchell (a)	 oblique injury (DTD)
25	2015-12-01	 Avalanche	 • John Mitchell (a)	 	 returned to lineup
26	2016-10-15	 Avalanche	 	 • John Mitchell (a)	 hip injury (DTD)
27	2016-10-28	 Avalanche	 • John Mitchell (a)	 	 returned to lineup
