	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2013-11-22	 Kings	 	 • Trevor Lewis	 placed on IR with lower body injury
1	2013-12-14	 Kings	 • Trevor Lewis	 	 activated from IR
2	2014-10-09	 Kings	 	 • Trevor Lewis	 upper body injury (DTD)
3	2014-10-14	 Kings	 	 • Trevor Lewis	 placed on IR upper body injury
4	2014-10-31	 Kings	 • Trevor Lewis	 	 activated from IR
5	2015-12-05	 Kings	 	 • Trevor Lewis	 upper body injury (DTD)
6	2015-12-14	 Kings	 	 • Trevor Lewis	 placed on IR with upper body injury
7	2015-12-19	 Kings	 • Trevor Lewis	 	 activated from IR
8	2018-02-10	 Kings	 	 • Trevor Lewis	 undisclosed (DTD)
9	2018-02-13	 Kings	 	 • Trevor Lewis	 placed on IR with undisclosed
10	2018-03-08	 Kings	 • Trevor Lewis	 	 activated from IR
11	2018-03-20	 Kings	 	 • Trevor Lewis	 upper body injury (DTD)
12	2018-03-24	 Kings	 • Trevor Lewis	 	 returned to lineup
13	2018-11-16	 Kings	 	 • Trevor Lewis	 fractured foot (out indefinitely)
14	2018-11-27	 Kings	 	 • Trevor Lewis	 placed on IR with fractured foot
15	2019-02-11	 Kings	 • Trevor Lewis	 	 activated from IR
16	2019-11-09	 Kings	 	 • Trevor Lewis	 lower body injury (DTD)
17	2019-11-11	 Kings	 	 • Trevor Lewis	 placed on IR with lower body injury
18	2019-11-27	 Kings	 • Trevor Lewis	 	 activated from IR
19	2019-12-23	 Kings	 	 • Trevor Lewis	 upper body injury (DTD)
20	2019-12-27	 Kings	 	 • Trevor Lewis	 placed on IR with upper body injury
21	2020-01-06	 Kings	 • Trevor Lewis	 	 activated from IR
