	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2014-03-04	 Blue Jackets	 	 • Ryan Murray (James)	 lower body injury (DTD)
1	2014-04-04	 Blue Jackets	 • Ryan Murray (James)	 	 returned to lineup
2	2014-04-12	 Blue Jackets	 	 • Ryan Murray (James)	 knee injury (out for season)
3	2014-04-16	 Blue Jackets	 • Ryan Murray (James)	 	 returned to lineup
4	2014-04-23	 Blue Jackets	 	 • Ryan Murray (James)	 undisclosed injury (DTD)
5	2014-04-26	 Blue Jackets	 • Ryan Murray (James)	 	 returned to lineup
6	2014-10-04	 Blue Jackets	 	 • Ryan Murray (James)	 placed on IR with knee injury
7	2014-10-26	 Blue Jackets	 • Ryan Murray (James)	 	 activated from IR
8	2014-11-01	 Blue Jackets	 	 • Ryan Murray (James)	 placed on IR with knee injury (error?)
9	2014-11-04	 Blue Jackets	 	 • Ryan Murray (James)	 knee injury (DTD)
10	2014-11-06	 Blue Jackets	 	 • Ryan Murray (James)	 placed on IR with knee injury (CBC SN)
11	2015-01-30	 Blue Jackets	 • Ryan Murray (James)	 	 activated from IR
12	2015-02-07	 Blue Jackets	 	 • Ryan Murray (James)	 placed on IR with high ankle sprain
13	2015-03-12	 Blue Jackets	 • Ryan Murray (James)	 	 activated from IR
14	2015-04-08	 Blue Jackets	 • Ryan Murray (James)	 	 returned to lineup
15	2016-10-14	 Blue Jackets	 	 • Ryan Murray (James)	 lower body injury (DTD)
16	2016-10-21	 Blue Jackets	 • Ryan Murray (James)	 	 returned to lineup
17	2016-10-22	 Blue Jackets	 	 • Ryan Murray (James)	 upper body injury (DTD)
18	2016-11-01	 Blue Jackets	 • Ryan Murray (James)	 	 returned to lineup
19	2017-03-07	 Blue Jackets	 	 • Ryan Murray (James)	 lower body injury (DTD)
20	2017-03-11	 Blue Jackets	 • Ryan Murray (James)	 	 returned to lineup
21	2017-03-12	 Blue Jackets	 	 • Ryan Murray (James)	 fractured hand (out for season)
22	2017-11-28	 Blue Jackets	 	 • Ryan Murray (James)	 upper body injury (DTD)
23	2017-12-02	 Blue Jackets	 	 • Ryan Murray (James)	 placed on IR with upper body injury
24	2018-02-17	 Blue Jackets	 • Ryan Murray (James)	 	 activated from IR
25	2018-03-12	 Blue Jackets	 	 • Ryan Murray (James)	 undisclosed (DTD)
26	2018-03-17	 Blue Jackets	 • Ryan Murray (James)	 	 returned to lineup
27	2018-09-23	 Blue Jackets	 	 • Ryan Murray (James)	 placed on IR with groin injury
28	2019-01-11	 Blue Jackets	 	 • Ryan Murray (James)	 illness (DTD)
29	2019-01-13	 Blue Jackets	 • Ryan Murray (James)	 	 returned to lineup
30	2019-02-05	 Blue Jackets	 	 • Ryan Murray (James)	 lower body injury (DTD)
31	2019-02-07	 Blue Jackets	 • Ryan Murray (James)	 	 returned to lineup
32	2019-02-18	 Blue Jackets	 	 • Ryan Murray (James)	 placed on IR with upper body injury (out for season)
33	2019-02-19	 Blue Jackets	 	 • Ryan Murray (James)	 upper body injury (out for season)
34	2019-10-19	 Blue Jackets	 	 • Ryan Murray (James)	 upper body injury (DTD)
35	2019-10-21	 Blue Jackets	 • Ryan Murray (James)	 	 returned to lineup
36	2019-10-28	 Blue Jackets	 	 • Ryan Murray (James)	 placed on IR with fractured hand
37	2019-11-12	 Blue Jackets	 • Ryan Murray (James)	 	 activated from IR
38	2019-11-15	 Blue Jackets	 	 • Ryan Murray (James)	 knee injury (DTD)
39	2019-11-19	 Blue Jackets	 • Ryan Murray (James)	 	 returned to lineup
40	2019-12-16	 Blue Jackets	 	 • Ryan Murray (James)	 lower body injury (out indefinitely)
41	2019-12-20	 Blue Jackets	 	 • Ryan Murray (James)	 placed on IR with lower body injury
42	2020-02-29	 Blue Jackets	 • Ryan Murray (James)	 	 activated from IR
43	2020-03-07	 Blue Jackets	 	 • Ryan Murray (James)	 back spasms (DTD)
44	2020-03-08	 Blue Jackets	 • Ryan Murray (James)	 	 returned to lineup
45	2020-08-07	 Blue Jackets	 	 • Ryan Murray (James)	 undisclosed (DTD)
46	2020-08-09	 Blue Jackets	 • Ryan Murray (James)	 	 returned to lineup
