	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2006-12-22	 Capitals	 	 • Shaone Morrisonn	 flu (DTD)
1	2006-12-29	 Capitals	 • Shaone Morrisonn	 	 returned to lineup
2	2008-01-21	 Capitals	 	 • Shaone Morrisonn	 bruised foot (DTD)
3	2008-01-23	 Capitals	 • Shaone Morrisonn	 	 returned to lineup
4	2008-04-02	 Capitals	 	 • Shaone Morrisonn	 upper body injury (DTD)
5	2008-04-11	 Capitals	 • Shaone Morrisonn	 	 returned to lineup
6	2008-11-01	 Capitals	 	 • Shaone Morrisonn	 undisclosed internal injury (DTD)
7	2008-11-04	 Capitals	 • Shaone Morrisonn	 	 returned to lineup
8	2008-11-07	 Capitals	 	 • Shaone Morrisonn	 groin injury (DTD)
9	2008-11-20	 Capitals	 • Shaone Morrisonn	 	 returned to lineup
10	2009-01-17	 Capitals	 	 • Shaone Morrisonn	 lower body injury (DTD)
11	2009-01-27	 Capitals	 • Shaone Morrisonn	 	 returned to lineup
12	2009-10-17	 Capitals	 	 • Shaone Morrisonn	 lower body injury (DTD)
13	2009-11-20	 Capitals	 	 • Shaone Morrisonn	 head injury (DTD)
14	2009-12-07	 Capitals	 • Shaone Morrisonn	 	 returned to lineup
15	2009-12-19	 Capitals	 	 • Shaone Morrisonn	 undisclosed (DTD)
16	2009-12-23	 Capitals	 • Shaone Morrisonn	 	 returned to lineup
17	2010-02-12	 Capitals	 	 • Shaone Morrisonn	 flu (DTD)
18	2010-03-28	 Capitals	 	 • Shaone Morrisonn	 dental surgery (DTD)
19	2010-03-30	 Capitals	 • Shaone Morrisonn	 	 returned to lineup
20	2010-04-21	 Capitals	 	 • Shaone Morrisonn	 undisclosed (out for season)
21	2010-10-14	 Sabres	 	 • Shaone Morrisonn	 groin injury (DTD)
22	2010-10-29	 Sabres	 • Shaone Morrisonn	 	 returned to lineup
23	2010-12-05	 Sabres	 	 • Shaone Morrisonn	 head injury (DTD)
24	2010-12-27	 Sabres	 • Shaone Morrisonn	 	 activated from IR
25	2011-04-16	 Sabres	 	 • Shaone Morrisonn	 upper body injury (out for season)
