	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2001-01-16	 Thrashers	 	 • Andreas Karlsson	 placed on IR with hip flexor injury
1	2001-02-21	 Thrashers	 • Andreas Karlsson	 	 activated from IR
2	2001-11-16	 Thrashers	 	 • Andreas Karlsson	 placed on IR
3	2001-12-07	 Thrashers	 • Andreas Karlsson	 	 activated from IR
4	2006-10-07	 Lightning	 	 • Andreas Karlsson	 groin injury (DTD)
5	2006-10-19	 Lightning	 • Andreas Karlsson	 	 returned to lineup
6	2007-02-23	 Lightning	 	 • Andreas Karlsson	 finger injury (out 1-3 weeks)
7	2007-03-16	 Lightning	 • Andreas Karlsson	 	 returned to lineup
8	2007-10-04	 Lightning	 	 • Andreas Karlsson	 abdominal strain (DTD)
9	2007-11-01	 Lightning	 • Andreas Karlsson	 	 returned to lineup
