	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2014-04-05	 Bruins	 	 • Kevan Miller	 body soreness (DTD)
1	2014-04-10	 Bruins	 • Kevan Miller	 	 returned to lineup
2	2014-04-18	 Bruins	 	 • Kevan Miller	 illness (DTD)
3	2014-04-20	 Bruins	 • Kevan Miller	 	 returned to lineup
4	2014-10-18	 Bruins	 	 • Kevan Miller	 placed on IR with shoulder injury
5	2014-11-20	 Bruins	 • Kevan Miller	 	 activated from IR
6	2015-02-17	 Bruins	 	 • Kevan Miller	 placed on IR with shoulder injury (out for season)
7	2015-11-19	 Bruins	 	 • Kevan Miller	 placed on IR with upper body injury (Y)
8	2015-11-22	 Bruins	 	 • Kevan Miller	 placed on IR with upper body injury (CBC)
9	2015-12-02	 Bruins	 • Kevan Miller	 	 activated from IR
10	2016-03-06	 Bruins	 	 • Kevan Miller	 upper body injury (DTD)
11	2016-03-12	 Bruins	 • Kevan Miller	 	 returned to lineup
12	2016-04-01	 Bruins	 	 • Kevan Miller	 leg injury (DTD)
13	2016-04-05	 Bruins	 • Kevan Miller	 	 returned to lineup
14	2016-10-11	 Bruins	 	 • Kevan Miller	 placed on IR with left hand injury
15	2016-11-24	 Bruins	 • Kevan Miller	 	 activated from IR
16	2016-12-15	 Bruins	 	 • Kevan Miller	 illness (DTD)
17	2016-12-18	 Bruins	 • Kevan Miller	 	 returned to lineup
18	2017-01-15	 Bruins	 	 • Kevan Miller	 concussion (DTD)
19	2017-01-24	 Bruins	 • Kevan Miller	 	 returned to lineup
20	2017-10-21	 Bruins	 	 • Kevan Miller	 hand injury (DTD)
21	2017-10-26	 Bruins	 • Kevan Miller	 	 returned to lineup
22	2018-01-17	 Bruins	 	 • Kevan Miller	 illness (DTD)
23	2018-01-23	 Bruins	 • Kevan Miller	 	 returned to lineup
24	2018-02-02	 Bruins	 	 • Kevan Miller	 upper body injury (DTD)
25	2018-02-24	 Bruins	 • Kevan Miller	 	 returned to lineup
26	2018-10-20	 Bruins	 	 • Kevan Miller	 hand injury (DTD)
27	2018-10-25	 Bruins	 	 • Kevan Miller	 placed on IR with hand injury
28	2018-11-21	 Bruins	 • Kevan Miller	 	 activated from IR
29	2018-12-06	 Bruins	 	 • Kevan Miller	 placed on IR with larynx injury
30	2018-12-27	 Bruins	 • Kevan Miller	 	 activated from IR
31	2019-02-26	 Bruins	 	 • Kevan Miller	 upper body injury (DTD)
32	2019-03-31	 Bruins	 • Kevan Miller	 	 returned to lineup
33	2019-04-06	 Bruins	 	 • Kevan Miller	 lower body injury (out for season)
34	2019-10-01	 Bruins	 	 • Kevan Miller	 placed on injured/non-roster list with kneecap injury (out for season)
