	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2015-03-28	 Senators	 	 • Andrew Hammond	 lower body injury (DTD)
1	2015-03-29	 Senators	 • Andrew Hammond	 	 returned to lineup
2	2015-10-06	 Senators	 	 • Andrew Hammond	 placed on IR with groin injury
3	2015-10-14	 Senators	 • Andrew Hammond	 	 activated from IR
4	2015-11-15	 Senators	 	 • Andrew Hammond	 head injury (DTD)
5	2015-11-21	 Senators	 	 • Andrew Hammond	 placed on IR with head injury
6	2015-12-10	 Senators	 • Andrew Hammond	 	 activated from IR
7	2016-10-29	 Senators	 	 • Andrew Hammond	 placed on IR with groin injury
8	2016-11-15	 Senators	 • Andrew Hammond	 	 activated from IR
9	2016-12-19	 Senators	 	 • Andrew Hammond	 ankle injury (DTD)
10	2016-12-22	 Senators	 	 • Andrew Hammond	 placed on IR with ankle injury
11	2017-01-26	 Senators	 • Andrew Hammond	 	 activated from IR
12	2017-02-27	 Senators	 	 • Andrew Hammond	 torn labrum in right hip (out for season)
13	2018-02-27	 Avalanche	 	 • Andrew Hammond	 placed on IR with concussion
14	2018-03-24	 Avalanche	 • Andrew Hammond	 	 activated from IR
