	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2015-01-06	 Wild	 	 • Nate Prosser	 illness (DTD)
1	2015-01-10	 Wild	 • Nate Prosser	 	 returned to lineup
2	2015-03-17	 Wild	 	 • Nate Prosser	 lower body injury (DTD)
3	2015-04-01	 Wild	 • Nate Prosser	 	 returned to lineup
4	2015-11-07	 Wild	 	 • Nate Prosser	 back injury (DTD)
5	2015-11-10	 Wild	 • Nate Prosser	 	 returned to lineup
6	2016-01-05	 Wild	 	 • Nate Prosser	 hand injury (DTD)
7	2016-01-15	 Wild	 • Nate Prosser	 	 returned to lineup
8	2016-03-03	 Wild	 	 • Nate Prosser	 illness (DTD)
9	2016-03-12	 Wild	 • Nate Prosser	 	 returned to lineup
