	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2016-01-17	 Islanders	 	 • Adam Pelech	 upper body injury (DTD)
1	2016-01-22	 Islanders	 	 • Adam Pelech	 placed on IR with upper body injury
2	2016-04-09	 Islanders	 • Adam Pelech	 	 activated from IR
3	2016-11-29	 Islanders	 	 • Adam Pelech	 upper body injury (DTD)
4	2016-12-01	 Islanders	 	 • Adam Pelech	 placed on IR with upper body injury
5	2016-12-31	 Islanders	 • Adam Pelech	 	 activated from IR
6	2017-11-02	 Islanders	 	 • Adam Pelech	 undisclosed injury (DTD)
7	2017-11-11	 Islanders	 • Adam Pelech	 	 returned to lineup
8	2020-01-02	 Islanders	 	 • Adam Pelech	 Achilles tendon injury (out indefinitely)
9	2020-01-03	 Islanders	 	 • Adam Pelech	 placed on IR with Achilles tendon injury
10	2020-08-01	 Islanders	 • Adam Pelech	 	 activated from IR
11	2020-09-17	 Islanders	 	 • Adam Pelech	 undisclosed (out for season)
