	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2014-10-06	 Oilers	 	 • Brandon Davidson	 placed on IR with undisclosed injury
1	2014-10-31	 Oilers	 • Brandon Davidson	 	 activated from IR
2	2015-12-21	 Oilers	 	 • Brandon Davidson	 rib injury (DTD)
3	2015-12-27	 Oilers	 	 • Brandon Davidson	 placed on IR with rib injury
4	2015-12-31	 Oilers	 • Brandon Davidson	 	 activated from IR
5	2016-01-22	 Oilers	 	 • Brandon Davidson	 placed on IR with undisclosed injury
6	2016-02-04	 Oilers	 • Brandon Davidson	 	 activated from IR
7	2016-03-07	 Oilers	 	 • Brandon Davidson	 undisclosed injury (out for season)
8	2016-10-03	 Oilers	 	 • Brandon Davidson	 upper body injury (DTD)
9	2016-10-13	 Oilers	 	 • Brandon Davidson	 placed on IR with lower / upper body injury
10	2016-12-13	 Oilers	 • Brandon Davidson	 	 activated from IR
11	2017-01-05	 Oilers	 	 • Brandon Davidson	 placed on IR with illness
12	2017-01-12	 Oilers	 • Brandon Davidson	 	 activated from IR
13	2018-03-18	 Islanders	 	 • Brandon Davidson	 undisclosed (DTD)
14	2018-03-24	 Islanders	 • Brandon Davidson	 	 returned to lineup
15	2018-11-13	 Blackhawks	 	 • Brandon Davidson	 placed on IR with right leg injury
16	2018-11-14	 Blackhawks	 	 • Brandon Davidson	 right leg injury (DTD)
17	2018-11-16	 Blackhawks	 	 • Brandon Davidson	 placed on IR with right leg injury
18	2019-01-03	 Blackhawks	 • Brandon Davidson	 	 activated from IR
