	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2014-10-23	 Wild	 	 • Christian Folin	 flu (DTD)
1	2014-10-28	 Wild	 	 • Christian Folin	 placed on IR with illness
2	2014-11-01	 Wild	 • Christian Folin	 	 activated from IR
3	2015-10-27	 Wild	 	 • Christian Folin	 lower body injury (DTD)
4	2015-11-07	 Wild	 • Christian Folin	 	 returned to lineup
5	2016-11-26	 Wild	 	 • Christian Folin	 sprained MCL in left knee (DTD)
6	2016-12-13	 Wild	 • Christian Folin	 	 returned to lineup
7	2017-03-06	 Wild	 	 • Christian Folin	 upper body injury (DTD)
8	2017-03-25	 Wild	 • Christian Folin	 	 returned to lineup
9	2017-12-19	 Kings	 	 • Christian Folin	 placed on IR with upper body injury
10	2018-01-06	 Kings	 • Christian Folin	 	 activated from IR
