	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2006-12-07	 Penguins	 	 • Rob Scuderi	 virus (DTD)
1	2006-12-13	 Penguins	 • Rob Scuderi	 	 returned to lineup
2	2008-02-27	 Penguins	 	 • Rob Scuderi	 finger injury (DTD)
3	2008-03-24	 Penguins	 • Rob Scuderi	 	 returned to lineup
4	2008-11-12	 Penguins	 	 • Rob Scuderi	 ankle injury (DTD)
5	2009-01-14	 Penguins	 	 • Rob Scuderi	 facial/head injury (DTD)
6	2009-01-18	 Penguins	 • Rob Scuderi	 	 returned to lineup
7	2009-11-14	 Kings	 	 • Rob Scuderi	 lower body injury (DTD)
8	2009-12-07	 Kings	 • Rob Scuderi	 	 returned to lineup
9	2010-02-08	 Kings	 	 • Rob Scuderi	 flu-like symptoms (left game)
10	2013-10-27	 Penguins	 	 • Rob Scuderi	 fractured ankle (DTD)
11	2013-11-09	 Penguins	 	 • Rob Scuderi	 placed on IR with surgery to repair fractured ankle
12	2013-12-29	 Penguins	 • Rob Scuderi	 	 activated from IR
13	2015-11-17	 Penguins	 	 • Rob Scuderi	 undisclosed (DTD)
14	2015-11-19	 Penguins	 • Rob Scuderi	 	 returned to lineup
