	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2013-01-24	 Blue Jackets	 	 • Cam Atkinson	 placed on IR with lower body injury
1	2013-02-20	 Blue Jackets	 • Cam Atkinson	 	 activated from IR
2	2014-10-25	 Blue Jackets	 	 • Cam Atkinson	 eye injury (DTD)
3	2014-12-28	 Blue Jackets	 	 • Cam Atkinson	 placed on IR with upper body injury
4	2015-01-06	 Blue Jackets	 • Cam Atkinson	 	 activated from IR
5	2017-10-29	 Blue Jackets	 	 • Cam Atkinson	 placed on IR with lower body injury
6	2017-10-30	 Blue Jackets	 	 • Cam Atkinson	 lower body injury (DTD)
7	2017-11-05	 Blue Jackets	 	 • Cam Atkinson	 placed on IR with lower body injury
8	2017-11-07	 Blue Jackets	 • Cam Atkinson	 	 activated from IR
9	2017-12-26	 Blue Jackets	 	 • Cam Atkinson	 placed on IR with fractured right foot
10	2018-01-25	 Blue Jackets	 • Cam Atkinson	 	 activated from IR
11	2018-11-09	 Blue Jackets	 	 • Cam Atkinson	 illness (DTD)
12	2018-11-10	 Blue Jackets	 • Cam Atkinson	 	 returned to lineup
13	2019-01-31	 Blue Jackets	 	 • Cam Atkinson	 facial injury (DTD)
14	2019-02-02	 Blue Jackets	 • Cam Atkinson	 	 returned to lineup
15	2019-12-20	 Blue Jackets	 	 • Cam Atkinson	 lower body injury (DTD)
16	2019-12-26	 Blue Jackets	 	 • Cam Atkinson	 placed on IR with sprained right ankle
17	2020-01-15	 Blue Jackets	 • Cam Atkinson	 	 activated from IR
18	2020-02-10	 Blue Jackets	 	 • Cam Atkinson	 sprained ankle (DTD)
19	2020-02-16	 Blue Jackets	 	 • Cam Atkinson	 placed on IR with sprained ankle
20	2020-07-26	 Blue Jackets	 • Cam Atkinson	 	 activated from IR
21	2020-08-13	 Blue Jackets	 	 • Cam Atkinson	 undisclosed (DTD)
22	2020-08-17	 Blue Jackets	 • Cam Atkinson	 	 returned to lineup
