,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,1996-12-12,1,19-210,HAR,@,PHI,L,L,3,30,27,.900,0,0,59:00
1,1996-12-16,2,19-214,HAR,@,NYR,L,,2,21,19,.905,0,0,48:24
2,1996-12-26,3,19-224,HAR,@,BUF,L,,2,16,14,.875,0,0,44:36
3,1996-12-28,4,19-226,HAR,,OTT,W,W,2,32,30,.938,0,0,60:00
4,1996-12-29,5,19-227,HAR,@,CHI,L,L,4,43,39,.907,0,0,59:27
5,1997-01-02,6,19-231,HAR,,BOS,L,,3,5,2,.400,0,0,4:41
6,1997-01-09,7,19-238,HAR,@,CGY,L,L,3,29,26,.897,0,0,59:08
7,1997-01-10,8,19-239,HAR,@,VAN,L,L,5,25,20,.800,0,0,58:47
8,1998-11-08,1,21-176,CGY,,COL,W,W,1,40,39,.975,0,0,59:49
9,1998-11-10,2,21-178,CGY,,LAK,W,W,4,26,22,.846,0,0,61:12
10,1998-11-12,3,21-180,CGY,,VAN,L,,3,11,8,.727,0,0,25:02
11,1998-11-19,4,21-187,CGY,@,MTL,L,L,4,36,32,.889,0,0,59:39
12,1998-11-23,5,21-191,CGY,@,TOR,L,L,3,33,30,.909,0,0,59:06
13,1998-11-25,6,21-193,CGY,@,NSH,L,L,4,33,29,.879,0,0,58:54
14,1998-11-28,7,21-196,CGY,,CHI,W,W,4,21,17,.810,0,2,60:00
15,1998-12-11,8,21-209,CGY,@,TBL,W,W,1,22,21,.955,0,0,53:49
16,1998-12-12,9,21-210,CGY,@,FLA,W,W,2,38,36,.947,0,0,60:00
17,1998-12-14,10,21-212,CGY,@,NYR,L,L,4,28,24,.857,0,0,59:55
18,1998-12-17,11,21-215,CGY,@,PHI,T,T,3,42,39,.929,0,2,65:00
19,1998-12-18,12,21-216,CGY,@,NJD,W,W,2,38,36,.947,0,0,59:58
20,1998-12-22,13,21-220,CGY,,VAN,L,L,5,27,22,.815,0,0,59:50
21,1998-12-23,14,21-221,CGY,@,VAN,L,L,4,24,20,.833,0,0,59:05
22,1998-12-27,15,21-225,CGY,,COL,L,L,2,28,26,.929,0,0,59:08
23,1999-12-29,1,22-227,CGY,,MDA,W,W,1,33,32,.970,0,0,59:58
24,2000-01-06,2,22-235,CGY,@,CHI,L,,1,13,12,.923,0,0,32:49
25,2000-01-19,3,22-248,CGY,@,EDM,L,,2,6,4,.667,0,2,15:43
26,2000-01-29,4,22-258,CGY,@,NSH,L,L,2,38,36,.947,0,0,58:24
27,2000-02-03,5,22-263,CGY,,CHI,T,T,2,22,20,.909,0,0,45:00
28,2000-02-10,6,22-270,CGY,@,COL,L,L,3,33,30,.909,0,0,59:09
29,2000-02-12,7,22-272,CGY,@,PHX,L,L,4,30,26,.867,0,0,59:14
30,2000-11-25,1,23-193,MDA,@,EDM,L,L,3,18,15,.833,0,0,59:00
31,2000-11-28,2,23-196,MDA,@,VAN,L,L,4,26,22,.846,0,0,60:00
32,2001-01-14,3,23-243,MDA,@,CAR,L,L,4,19,15,.789,0,0,60:00
33,2001-01-17,4,23-246,MDA,@,ATL,W,W,2,37,35,.946,0,0,59:55
34,2001-01-19,5,23-248,MDA,,PHX,L,L,4,27,23,.852,0,0,59:00
35,2001-01-21,6,23-250,MDA,,COL,L,,0,10,10,1.000,0,0,38:29
36,2001-01-24,7,23-253,MDA,,MIN,L,L,5,26,21,.808,0,0,60:00
37,2001-01-27,8,23-256,MDA,@,CBJ,L,L,2,21,19,.905,0,0,58:46
38,2001-02-01,9,23-261,MDA,@,PHX,W,W,2,38,36,.947,0,0,60:00
39,2001-02-07,10,23-267,MDA,,CHI,L,L,3,27,24,.889,0,0,59:16
40,2001-02-11,11,23-271,MDA,,CAR,T,T,2,29,27,.931,0,0,65:00
41,2001-02-14,12,23-274,MDA,,EDM,T,T,3,40,37,.925,0,0,64:51
42,2001-02-16,13,23-276,MDA,@,DAL,L-OT,L,3,27,24,.889,0,0,61:33
43,2001-02-19,14,23-279,MDA,,CGY,W,W,2,28,26,.929,0,2,60:00
44,2001-02-21,15,23-281,MDA,,SJS,W,W,0,24,24,1.000,1,0,60:00
45,2001-02-23,16,23-283,MDA,@,SJS,L,L,3,35,32,.914,0,0,57:35
46,2001-02-25,17,23-285,MDA,,CBJ,L,L,4,18,14,.778,0,0,59:50
47,2001-02-28,18,23-288,MDA,,DET,L,L,3,34,31,.912,0,2,60:00
48,2001-03-02,19,23-290,MDA,,DAL,L,L,5,25,20,.800,0,0,60:00
49,2001-03-04,20,23-292,MDA,,LAK,W,W,0,25,25,1.000,1,0,60:00
50,2001-03-07,21,23-295,MDA,,MTL,W,W,2,29,27,.931,0,0,60:00
51,2001-03-09,22,23-297,MDA,,CHI,W,W,1,35,34,.971,0,0,60:00
52,2001-03-11,23,23-299,MDA,,NSH,W,W,0,31,31,1.000,1,0,63:40
53,2001-03-13,24,23-301,MDA,@,WSH,W,W,0,33,33,1.000,1,0,60:00
54,2001-03-14,25,23-302,MDA,@,TOR,L,L,3,29,26,.897,0,0,59:48
55,2001-03-16,26,23-304,MDA,@,OTT,L,L,3,30,27,.900,0,0,59:49
56,2001-03-18,27,23-306,MDA,@,CHI,W,W,1,38,37,.974,0,0,60:00
57,2001-03-21,28,23-309,MDA,@,DAL,L,L,6,24,18,.750,0,0,49:54
58,2001-03-24,29,23-312,MDA,@,LAK,T,T,3,39,36,.923,0,2,64:54
59,2001-03-29,30,23-317,MDA,@,SJS,L,L,6,35,29,.829,0,2,59:51
60,2001-03-30,31,23-318,MDA,@,VAN,T,T,2,33,31,.939,0,0,65:00
61,2001-04-01,32,23-320,MDA,,VAN,W,W,1,30,29,.967,0,0,60:00
62,2001-04-04,33,23-323,MDA,@,COL,T,T,1,28,27,.964,0,0,65:00
63,2001-04-08,34,23-327,MDA,,SJS,L,L,4,28,24,.857,0,0,60:00
64,2001-10-14,1,24-151,MDA,,TBL,L,L,3,27,24,.889,0,0,58:49
65,2001-10-21,2,24-158,MDA,,VAN,W,W,1,33,32,.970,0,0,60:00
66,2001-10-24,3,24-161,MDA,@,PHX,W,W,2,26,24,.923,0,0,61:49
67,2001-10-28,4,24-165,MDA,,COL,L,L,3,22,19,.864,0,0,58:24
68,2001-11-02,5,24-170,MDA,,CHI,W,W,2,31,29,.935,0,0,60:00
69,2001-11-04,6,24-172,MDA,,ATL,W,W,0,24,24,1.000,1,0,59:59
70,2001-11-07,7,24-175,MDA,,CGY,T,T,3,26,23,.885,0,0,65:00
71,2001-11-09,8,24-177,MDA,,DET,L,L,1,27,26,.963,0,0,58:28
72,2001-11-16,9,24-184,MDA,@,CBJ,L,L,3,34,31,.912,0,0,58:25
73,2001-11-17,10,24-185,MDA,@,WSH,L,L,3,31,28,.903,0,0,59:36
74,2001-11-21,11,24-189,MDA,@,FLA,L,L,6,25,19,.760,0,2,60:00
75,2001-11-24,12,24-192,MDA,@,NYI,L,,3,16,13,.813,0,0,28:18
76,2001-11-30,13,24-198,MDA,,SJS,L,L,5,26,21,.808,0,0,60:00
77,2001-12-06,14,24-204,MDA,@,VAN,L,L,3,28,25,.893,0,0,59:06
78,2001-12-08,15,24-206,MDA,@,CGY,W,W,0,18,18,1.000,0,12,59:15
79,2001-12-10,16,24-208,MDA,@,COL,T,T,1,34,33,.971,0,0,64:58
80,2001-12-12,17,24-210,MDA,,VAN,L-OT,L,1,38,37,.974,0,2,63:38
81,2001-12-16,18,24-214,MDA,,LAK,L-OT,L,3,17,14,.824,0,0,60:14
82,2001-12-18,19,24-216,MDA,@,MIN,W,W,1,23,22,.957,0,0,59:52
83,2001-12-19,20,24-217,MDA,@,COL,L,L,2,31,29,.935,0,0,58:06
84,2001-12-21,21,24-219,MDA,,PHX,W,W,1,31,30,.968,0,2,59:47
85,2001-12-23,22,24-221,MDA,@,PHX,W,W,0,24,24,1.000,1,0,60:00
86,2001-12-27,23,24-225,MDA,@,LAK,T,T,2,21,19,.905,0,0,65:00
87,2001-12-31,24,24-229,MDA,@,CBJ,L,L,2,34,32,.941,0,0,58:37
88,2002-01-02,25,24-231,MDA,@,DET,L,,1,15,14,.933,0,0,34:08
89,2002-01-04,26,24-233,MDA,,FLA,L,L,2,27,25,.926,0,0,58:37
90,2002-01-09,27,24-238,MDA,,STL,L,L,3,24,21,.875,0,0,58:55
91,2002-01-11,28,24-240,MDA,@,MIN,T,T,2,32,30,.938,0,0,65:00
92,2002-01-14,29,24-243,MDA,,NSH,W,W,3,19,16,.842,0,0,60:00
93,2002-01-18,30,24-247,MDA,@,EDM,L,L,3,26,23,.885,0,0,58:16
94,2002-01-19,31,24-248,MDA,@,CGY,L,L,2,28,26,.929,0,0,58:56
95,2002-01-23,32,24-252,MDA,,MIN,W,W,2,29,27,.931,0,0,64:02
96,2002-01-25,33,24-254,MDA,@,DAL,W,W,1,21,20,.952,0,0,59:47
97,2002-01-26,34,24-255,MDA,@,NSH,W,W,1,19,18,.947,0,0,60:00
98,2002-01-28,35,24-257,MDA,@,STL,W,W,0,15,15,1.000,1,0,60:00
99,2002-01-30,36,24-259,MDA,,CBJ,W,W,1,26,25,.962,0,0,60:00
100,2002-02-06,37,24-266,MDA,,PHI,W,W,4,32,28,.875,0,0,59:34
101,2002-02-08,38,24-268,MDA,,CAR,L,L,4,28,24,.857,0,0,60:00
102,2002-02-13,39,24-273,MDA,,CGY,W,W,2,21,19,.905,0,0,60:00
103,2002-02-27,40,24-287,MDA,,MIN,L,L,4,24,20,.833,0,0,59:05
104,2002-03-03,41,24-291,MDA,@,CHI,L,L,2,27,25,.926,0,0,58:43
105,2002-03-13,42,24-301,MDA,,PIT,W,W,2,31,29,.935,0,0,60:00
106,2002-03-15,43,24-303,MDA,,CHI,T,T,1,40,39,.975,0,0,65:00
107,2002-03-17,44,24-305,MDA,,STL,L,L,3,21,18,.857,0,0,59:41
108,2002-03-22,45,24-310,MDA,@,STL,L,L,3,29,26,.897,0,0,58:35
109,2002-03-24,46,24-312,MDA,@,DAL,W,W,1,28,27,.964,0,0,60:00
110,2002-03-27,47,24-315,MDA,,PHX,L,L,4,18,14,.778,0,0,58:48
111,2002-04-02,48,24-321,MDA,@,SJS,L,L,3,30,27,.900,0,0,60:00
112,2002-04-03,49,24-322,MDA,,DET,T,T,1,18,17,.944,0,0,53:14
113,2002-04-05,50,24-324,MDA,,EDM,W,W,0,26,26,1.000,1,0,60:00
114,2002-04-07,51,24-326,MDA,,DAL,W,W,1,37,36,.973,0,0,60:00
115,2002-04-12,52,24-331,MDA,,COL,L,L,3,32,29,.906,0,10,60:00
116,2002-04-14,53,24-333,MDA,@,LAK,L,L,1,14,13,.929,0,0,58:56
117,2002-10-10,1,25-147,MDA,@,STL,W,W,3,27,24,.889,0,0,60:00
118,2002-10-11,2,25-148,MDA,@,DAL,L,L,3,20,17,.850,0,0,40:00
119,2002-10-13,3,25-150,MDA,,DET,L,L,4,32,28,.875,0,0,58:04
120,2002-10-16,4,25-153,MDA,,LAK,L,L,3,37,34,.919,0,0,59:18
121,2002-10-18,5,25-155,MDA,,VAN,T,T,2,26,24,.923,0,0,65:00
122,2002-10-26,6,25-163,MDA,@,EDM,L,L,4,27,23,.852,0,2,60:00
123,2002-10-28,7,25-165,MDA,@,TOR,L,,1,7,6,.857,0,0,20:00
124,2002-10-29,8,25-166,MDA,@,MTL,T,T,2,24,22,.917,0,0,65:00
125,2002-10-31,9,25-168,MDA,@,BOS,W,W,1,27,26,.963,0,0,60:00
126,2002-11-03,10,25-171,MDA,,SJS,L,L,4,17,13,.765,0,0,58:42
127,2002-11-06,11,25-174,MDA,,NSH,W,W,1,35,34,.971,0,0,60:00
