	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2013-01-19		Anaheim Ducks	3	7	L			29	6	2		0		26	8	3		0		49	36	57.6	35	30	53.8	31	31	50.0	67.0	87.1
1	2013-01-20		Edmonton Oilers	2	3	L	SO		29	13	0		0		32	15	1		0		45	43	51.1	29	33	46.8	23	26	46.9	69.9	105.8
2	2013-01-23		Calgary Flames	3	2	W	SO		36	10	1		0		36	8	1		0		60	43	58.3	45	34	57.0	18	23	43.9	69.2	99.5
3	2013-01-25	@	Anaheim Ducks	5	0	W			34	16	3		0		30	31	0		0		36	40	47.4	31	33	48.4	25	22	53.2	56.1	110.0
4	2013-01-27	@	San Jose Sharks	1	4	L			24	33	0		0		27	51	2		0		36	24	60.0	25	17	59.5	11	27	28.9	61.5	90.5
5	2013-01-28	@	Los Angeles Kings	2	3	L	SO		23	8	0		0		28	6	1		0		29	51	36.3	24	35	40.7	21	26	44.7	24.3	105.5
6	2013-01-30		Colorado Avalanche	3	0	W			23	13	1		0		24	15	0		0		48	32	60.0	29	26	52.7	19	17	52.8	42.9	111.1
7	2013-02-01		Chicago Blackhawks	2	1	W	SO		22	12	0		0		28	10	0		0		28	41	40.6	21	31	40.4	15	20	42.9	33.5	102.6
8	2013-02-04	@	Edmonton Oilers	3	2	W	OT		40	8	0		0		25	8	1		1		62	42	59.6	41	27	60.3	33	15	68.8	59.9	108.6
9	2013-02-07	@	Minnesota Wild	4	1	W			22	22	1		0		23	46	1		0		26	30	46.4	21	26	44.7	28	19	59.6	23.0	113.3
10	2013-02-09		Calgary Flames	5	1	W			31	4	1		0		34	10	0		0		44	43	50.6	36	36	50.0	29	21	58.0	55.9	113.3
11	2013-02-12		Minnesota Wild	2	1	W			30	12	1		0		26	6	1		0		50	28	64.1	38	23	62.3	24	35	40.7	58.6	103.7
12	2013-02-15		Dallas Stars	3	4	L			28	23	0		0		29	21	0		0		40	29	58.0	30	22	57.7	24	21	53.3	65.3	89.5
13	2013-02-17		St. Louis Blues	3	4	L	SO		31	9	2		0		23	13	0		0		52	38	57.8	36	27	57.1	31	36	46.3	58.4	88.8
14	2013-02-19	@	Chicago Blackhawks	3	4	L	SO		32	19	1		0		43	25	1		0		41	51	44.6	29	41	41.4	26	27	49.1	52.8	102.0
15	2013-02-21	@	Dallas Stars	4	3	W			22	15	1		0		25	15	0		0		33	44	42.9	25	30	45.5	27	21	56.3	36.4	102.2
16	2013-02-22	@	Nashville Predators	1	0	W			24	4	0		0		23	4	0		0		54	34	61.4	40	23	63.5	25	25	50.0	50.0	104.2
17	2013-02-24	@	Detroit Red Wings	3	8	L			21	12	0		0		28	6	3		0		32	35	47.8	23	28	45.1	21	21	50.0	50.0	91.7
18	2013-02-26		Phoenix Coyotes	2	4	L			31	9	0		0		22	11	0		0		48	26	64.9	34	21	61.8	23	32	41.8	82.7	87.4
19	2013-03-02		Los Angeles Kings	5	2	W			24	15	0		0		30	11	1		0		39	37	51.3	28	26	51.9	15	29	34.1	40.7	119.5
20	2013-03-03	@	Calgary Flames	2	4	L			31	13	0		0		25	19	1		0		46	47	49.5	33	35	48.5	29	24	54.7	38.0	94.9
21	2013-03-05		San Jose Sharks	2	3	L	SO		38	6	0		0		30	10	0		1		52	40	56.5	38	34	52.8	20	25	44.4	65.9	102.9
22	2013-03-07	@	Columbus Blue Jackets	1	2	L	OT		35	6	0		0		27	2	0		0		53	46	53.5	43	35	55.1	26	29	47.3	47.4	95.6
23	2013-03-10	@	Minnesota Wild	2	4	L			27	17	0		0		32	19	1		0		37	37	50.0	28	30	48.3	19	23	45.2	50.0	99.0
24	2013-03-12	@	Columbus Blue Jackets	2	1	W	SO		38	4	0		0		27	4	0		0		64	43	59.8	37	34	52.1	19	25	43.2	51.4	98.9
25	2013-03-14		Nashville Predators	7	4	W			22	18	0		0		33	14	0		0		39	37	51.3	32	30	51.6	24	29	45.3	58.6	116.2
26	2013-03-16		Detroit Red Wings	2	5	L			35	6	0		0		26	12	1		0		44	42	51.2	36	31	53.7	20	30	40.0	57.9	89.5
27	2013-03-18		Minnesota Wild	1	3	L			36	6	1		0		25	10	1		0		67	33	67.0	48	28	63.2	17	37	31.5	57.5	90.5
28	2013-03-19		St. Louis Blues	3	2	W			19	16	0		0		34	14	0		0		40	50	44.4	29	37	43.9	23	27	46.0	57.6	111.0
29	2013-03-21	@	Phoenix Coyotes	2	1	W			32	11	0		0		34	10	1		0		44	53	45.4	40	38	51.3	27	26	50.9	44.1	106.7
30	2013-03-23	@	Los Angeles Kings	1	0	W			13	6	0		0		20	6	0		0		19	41	31.7	16	31	34.0	16	19	45.7	36.0	110.0
31	2013-03-24	@	Colorado Avalanche	3	2	W			30	10	1		0		28	6	1		0		46	37	55.4	33	27	55.0	17	28	37.8	51.6	102.9
32	2013-03-26		Columbus Blue Jackets	1	0	W	SO		34	4	0		0		17	6	0		0		64	36	64.0	39	20	66.1	26	24	52.0	60.3	100.0
33	2013-03-28		Colorado Avalanche	4	1	W			20	4	0		0		33	0	0		0		45	49	47.9	31	34	47.7	15	22	40.5	30.4	116.4
34	2013-03-30	@	Edmonton Oilers	0	4	L			23	16	0		0		24	16	1		0		39	43	47.6	26	35	42.6	20	18	52.6	47.8	87.0
35	2013-04-01	@	San Jose Sharks	2	3	L			25	11	0		0		35	5	1		0		63	49	56.3	37	40	48.1	25	32	43.9	57.5	101.4
36	2013-04-04		Edmonton Oilers	4	0	W			28	8	1		0		23	10	0		0		37	35	51.4	33	26	55.9	21	15	58.3	52.2	111.5
37	2013-04-06		Calgary Flames	5	2	W			22	30	1		1		38	14	0		0		35	56	38.5	26	43	37.7	19	31	38.0	38.3	109.4
38	2013-04-08		Phoenix Coyotes	2	0	W			41	8	0		1		19	6	0		0		51	38	57.3	41	30	57.7	19	20	48.7	54.5	102.9
39	2013-04-10	@	Calgary Flames	4	1	W			29	10	1		0		41	10	0		0		44	53	45.4	30	45	40.0	29	26	52.7	45.2	111.6
40	2013-04-13	@	Colorado Avalanche	3	4	L			27	6	0		0		26	4	0		0		43	44	49.4	30	34	46.9	16	21	43.2	42.9	97.6
41	2013-04-15	@	Nashville Predators	5	2	W			24	33	2		0		38	27	0		0		30	54	35.7	25	44	36.2	26	21	55.3	46.2	110.1
42	2013-04-16	@	St. Louis Blues	1	2	L	SO		22	16	1		0		36	14	0		0		41	60	40.6	30	45	40.0	21	33	38.9	46.8	96.3
43	2013-04-18	@	Dallas Stars	1	5	L			38	24	0		0		30	18	1		0		63	40	61.2	53	33	61.6	29	28	50.9	57.4	87.1
44	2013-04-20		Detroit Red Wings	2	1	W	SO		14	13	1		0		34	15	0		0		25	47	34.7	15	36	29.4	15	19	44.1	36.4	96.6
45	2013-04-22		Chicago Blackhawks	3	1	W			32	6	1		0		25	12	0		0		47	41	53.4	34	29	54.0	21	17	55.3	43.6	103.2
46	2013-04-25		Anaheim Ducks	1	3	L			29	6	1		0		30	8	1		1		47	41	53.4	34	28	54.8	25	30	45.5	52.7	96.3
47	2013-04-27	@	Edmonton Oilers	2	7	L			30	32	1		0		37	20	1		0		47	54	46.5	41	48	46.1	26	28	48.1	30.6	81.8
