	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2013-01-19	@	Dallas Stars	3	4	L			40	8	2		0		26	12	2		0		51	50	50.5	38	38	50.0	25	27	48.1	54.8	93.6
1	2013-01-20		Chicago Blackhawks	4	6	L			29	15	0		0		31	11	1		0		42	48	46.7	35	35	50.0	25	20	55.6	66.7	96.2
2	2013-01-23		Columbus Blue Jackets	5	1	W			42	8	1		0		26	12	0		0		60	39	60.6	48	24	66.7	29	15	65.9	46.5	103.7
3	2013-01-24	@	San Jose Sharks	3	5	L			35	14	2		0		35	12	2		0		52	50	51.0	35	36	49.3	18	24	42.9	52.6	93.0
4	2013-01-26		Los Angeles Kings	2	4	L			33	18	1		0		31	22	0		0		46	46	50.0	35	38	47.9	20	27	42.6	56.0	89.7
5	2013-01-28		Nashville Predators	4	0	W			25	11	1		0		21	15	0		0		38	44	46.3	30	34	46.9	17	23	42.5	50.6	115.0
6	2013-01-30		Edmonton Oilers	1	2	L	OT		28	10	1		0		21	6	1		0		52	44	54.2	38	33	53.5	20	18	52.6	62.1	94.1
7	2013-02-01	@	Dallas Stars	3	4	L	SO		34	21	0		0		24	13	0		0		51	47	52.0	38	31	55.1	19	27	41.3	64.9	96.1
8	2013-02-02		Dallas Stars	2	0	W			34	4	1		0		17	16	0		0		42	41	50.6	30	27	52.6	23	23	50.0	39.8	104.8
9	2013-02-04		Minnesota Wild	2	1	W			34	4	0		0		22	2	0		0		57	45	55.9	43	32	57.3	25	24	51.0	54.1	101.7
10	2013-02-07		Chicago Blackhawks	2	6	L			24	35	1		0		33	11	2		0		40	42	48.8	27	32	45.8	23	32	41.8	48.9	87.9
11	2013-02-09	@	San Jose Sharks	1	0	W	SO		21	8	0		0		33	6	0		0		41	61	40.2	32	43	42.7	23	20	53.5	45.1	100.0
12	2013-02-11	@	Colorado Avalanche	3	2	W	OT		30	30	0		0		43	22	0		0		41	54	43.2	32	47	40.5	24	17	58.5	53.9	107.1
13	2013-02-14	@	Nashville Predators	0	3	L			19	4	0		0		29	8	1		0		39	49	44.3	24	34	41.4	23	12	65.7	52.0	92.6
14	2013-02-16		Columbus Blue Jackets	5	3	W			35	11	1		0		20	19	0		0		33	42	44.0	25	23	52.1	18	18	50.0	63.2	104.4
15	2013-02-18		Calgary Flames	4	0	W			37	7	0		0		30	7	0		0		68	47	59.1	52	37	58.4	40	28	58.8	64.0	111.4
16	2013-02-23	@	Edmonton Oilers	2	3	L	SO		36	8	1		0		43	14	1		0		49	51	49.0	40	39	50.6	22	20	52.4	41.3	100.4
17	2013-02-24	@	Calgary Flames	4	5	L			27	8	1		0		31	12	0		0		33	40	45.2	28	33	45.9	28	26	51.9	51.4	93.8
18	2013-02-26	@	Vancouver Canucks	4	2	W			22	11	0		0		31	9	0		0		26	48	35.1	21	34	38.2	32	23	58.2	17.3	112.6
19	2013-02-28		Minnesota Wild	3	4	L			28	17	0		0		23	15	1		0		59	34	63.4	43	23	65.2	24	17	58.5	57.7	90.6
20	2013-03-02		Anaheim Ducks	5	4	W	SO		37	8	0		0		35	2	1		0		79	42	65.3	52	29	64.2	32	24	57.1	60.4	97.5
21	2013-03-04		Anaheim Ducks	5	4	W	SO		40	4	1		0		31	8	1		1		60	42	58.8	46	39	54.1	32	33	49.2	51.2	102.0
22	2013-03-06	@	Anaheim Ducks	0	2	L			18	2	0		0		24	6	0		0		48	38	55.8	32	26	55.2	18	24	42.9	50.6	90.0
23	2013-03-07		St. Louis Blues	3	6	L			26	8	1		1		30	12	0		0		41	39	51.3	25	33	43.1	21	23	47.7	51.9	83.2
24	2013-03-09		Dallas Stars	2	1	W			21	10	0		0		21	4	1		0		43	44	49.4	32	23	58.2	23	16	59.0	36.0	110.0
25	2013-03-12		Los Angeles Kings	5	2	W			29	10	1		0		33	6	2		0		41	57	41.8	32	35	47.8	28	26	51.9	44.1	114.8
26	2013-03-14	@	St. Louis Blues	0	3	L			28	10	0		0		30	6	0		0		43	42	50.6	31	33	48.4	17	22	43.6	69.2	87.5
27	2013-03-16	@	Columbus Blue Jackets	0	1	L	SO		39	9	0		0		23	9	0		0		65	48	57.5	44	35	55.7	26	23	53.1	67.4	100.0
28	2013-03-18	@	Los Angeles Kings	0	4	L			27	14	0		0		29	10	2		0		44	37	54.3	35	30	53.8	24	19	55.8	58.4	90.0
29	2013-03-19	@	Los Angeles Kings	2	3	L			42	12	0		0		29	10	1		0		61	35	63.5	48	31	60.8	19	24	44.2	74.5	96.0
30	2013-03-21		Vancouver Canucks	1	2	L			34	10	1		0		32	11	0		0		53	44	54.6	38	40	48.7	26	27	49.1	56.1	93.3
31	2013-03-25		Detroit Red Wings	2	3	L			30	10	1		0		35	6	2		0		45	49	47.9	36	40	47.4	29	14	67.4	46.7	101.2
32	2013-03-27	@	Minnesota Wild	3	4	L	OT		27	18	0		0		37	14	0		0		38	57	40.0	29	44	39.7	26	25	51.0	40.7	100.0
33	2013-03-28	@	Nashville Predators	7	4	W			29	10	1		0		38	6	0		0		41	48	46.1	35	43	44.9	24	21	53.3	46.1	109.7
34	2013-03-30	@	San Jose Sharks	2	3	L	SO		29	4	0		0		34	2	1		0		54	75	41.9	39	53	42.4	31	29	51.7	49.6	103.6
35	2013-04-02		Los Angeles Kings	3	1	W			31	6	0		0		40	6	0		0		49	55	47.1	41	45	47.7	30	22	57.7	37.6	106.8
36	2013-04-04		Detroit Red Wings	4	2	W			38	14	0		0		36	10	2		0		36	49	42.4	31	37	45.6	22	22	50.0	34.4	115.4
37	2013-04-06		Colorado Avalanche	4	0	W			28	8	1		0		24	8	0		0		49	35	58.3	41	26	61.2	22	15	59.5	56.4	112.0
38	2013-04-08	@	Vancouver Canucks	0	2	L			19	6	0		0		41	8	0		1		38	51	42.7	30	41	42.3	20	19	51.3	45.5	97.1
39	2013-04-10	@	Edmonton Oilers	3	1	W			32	8	1		0		30	12	0		0		54	46	54.0	40	39	50.6	28	22	56.0	48.7	103.7
40	2013-04-12	@	Calgary Flames	2	3	L	OT		31	2	0		0		25	4	1		0		58	42	58.0	46	32	59.0	30	26	53.6	73.6	98.3
41	2013-04-15		San Jose Sharks	0	4	L			35	6	0		0		41	8	1		0		60	56	51.7	50	44	53.2	23	40	36.5	59.0	90.9
42	2013-04-18	@	St. Louis Blues	1	2	L	SO		34	11	1		0		30	15	0		0		55	50	52.4	41	38	51.9	18	30	37.5	46.0	96.7
43	2013-04-20	@	Chicago Blackhawks	3	2	W	SO		31	8	0		0		38	10	2		0		42	52	44.7	30	37	44.8	20	24	45.5	41.8	108.0
44	2013-04-22	@	Detroit Red Wings	0	4	L			34	12	0		0		23	10	3		0		47	39	54.7	38	32	54.3	23	19	54.8	67.9	94.4
