	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2013-01-19	@	Tampa Bay Lightning	3	6	L			30	16	1		0		34	10	3		0		32	34	48.5	30	27	52.6	23	31	42.6	35.8	96.5
1	2013-01-22		Winnipeg Jets	2	4	L			34	30	1		0		39	18	2		0		49	47	51.0	33	38	46.5	19	21	47.5	42.6	97.4
2	2013-01-24		Montreal Canadiens	1	4	L			31	17	0		0		22	13	2		0		47	25	65.3	34	19	64.2	20	19	51.3	64.0	89.0
3	2013-01-25	@	New Jersey Devils	2	3	L	OT		28	12	1		0		35	16	1		0		28	33	45.9	27	24	52.9	19	22	46.3	56.5	93.2
4	2013-01-27		Buffalo Sabres	3	2	W			30	4	1		0		24	6	0		0		38	45	45.8	30	31	49.2	26	15	63.4	30.0	100.0
5	2013-01-29	@	Ottawa Senators	2	3	L			33	12	0		0		27	8	1		0		41	39	51.3	33	29	53.2	25	23	52.1	60.1	94.4
6	2013-01-31	@	Toronto Maple Leafs	2	3	L			22	16	1		0		40	6	1		0		39	58	40.2	27	45	37.5	19	31	38.0	41.4	99.0
7	2013-02-01		Philadelphia Flyers	3	2	W			26	21	0		0		31	25	0		0		35	51	40.7	25	33	43.1	22	29	43.1	49.8	106.3
8	2013-02-03		Pittsburgh Penguins	3	6	L			24	6	1		0		26	8	2		0		53	39	57.6	34	29	54.0	32	31	50.8	52.6	93.1
9	2013-02-05		Toronto Maple Leafs	2	3	L			26	6	2		0		21	6	0		0		58	35	62.4	37	27	57.8	15	21	41.7	69.6	82.4
10	2013-02-07	@	Pittsburgh Penguins	2	5	L			25	10	1		0		28	6	3		0		37	34	52.1	29	30	49.2	21	29	42.0	51.4	95.2
11	2013-02-09		Florida Panthers	5	0	W			25	11	1		0		27	11	0		0		48	44	52.2	32	27	54.2	21	20	51.2	34.5	117.4
12	2013-02-12	@	Florida Panthers	6	5	W	OT		29	12	2		0		32	8	0		0		50	36	58.1	37	28	56.9	29	23	55.8	51.5	93.6
13	2013-02-14	@	Tampa Bay Lightning	4	3	W			39	6	1		0		30	4	0		0		66	46	58.9	49	38	56.3	31	29	51.7	53.3	97.8
14	2013-02-17	@	New York Rangers	1	2	L			28	10	0		0		40	8	1		0		36	52	40.9	28	39	41.8	25	19	56.8	41.2	101.8
15	2013-02-21		New Jersey Devils	2	3	L			19	24	2		0		37	10	1		1		25	48	34.2	16	38	29.6	23	20	53.5	37.0	96.7
16	2013-02-23		New Jersey Devils	5	1	W			26	6	2		1		22	6	0		0		33	35	48.5	26	25	51.0	30	18	62.5	57.1	103.2
17	2013-02-26		Carolina Hurricanes	3	0	W			40	4	1		0		33	8	0		0		62	57	52.1	47	40	54.0	23	24	48.9	37.1	105.7
18	2013-02-27	@	Philadelphia Flyers	1	4	L			24	18	0		0		32	21	2		0		40	61	39.6	25	42	37.3	26	23	53.1	40.6	98.1
19	2013-03-02	@	Winnipeg Jets	3	0	W			21	13	0		0		35	13	0		0		41	43	48.8	33	31	51.6	28	24	53.8	38.9	115.0
20	2013-03-05		Boston Bruins	4	3	W	OT		26	9	0		0		33	13	1		1		57	59	49.1	40	40	50.0	28	29	49.1	56.8	113.0
21	2013-03-07		Florida Panthers	7	1	W			26	4	2		0		30	17	0		0		40	57	41.2	30	38	44.1	23	25	47.9	53.3	118.9
22	2013-03-09	@	New York Islanders	2	5	L			24	12	1		0		45	6	2		1		41	44	48.2	27	35	43.5	25	23	52.1	44.8	96.8
23	2013-03-10		New York Rangers	1	4	L			29	6	0		0		30	8	1		0		43	47	47.8	27	35	43.5	25	20	55.6	55.5	94.9
24	2013-03-12		Carolina Hurricanes	0	4	L			26	11	0		0		36	9	0		1		43	53	44.8	33	34	49.3	21	30	41.2	53.8	88.9
